Quality;Polygons;Lights;Shadows;Particles;IsComplexMaterial;FPS
1;7500;20;0;1500;1;38.81
1;7500;20;0;2500;1;31.39
1;7500;20;0;3500;1;29.56
1;7500;20;1;50;1;46.43
1;7500;20;1;250;1;48.07
1;7500;20;1;750;1;44.36
1;7500;20;1;1500;1;38.85
1;7500;20;1;2500;1;31.67
1;7500;20;1;3500;1;29.52
1;17500;3;0;50;1;6.1
1;17500;3;0;250;1;30.54
1;17500;3;0;750;1;26.44
1;17500;3;0;1500;1;24.51
1;17500;3;0;2500;1;22.12
1;17500;3;0;3500;1;19.57
1;17500;3;1;50;1;26.48
1;17500;3;1;250;1;25.65
1;17500;3;1;750;1;23.86
1;17500;3;1;1500;1;23.28
1;17500;3;1;2500;1;19.88
1;17500;3;1;3500;1;19.41
1;17500;6;0;50;1;25.71
1;17500;6;0;250;1;25.38
1;17500;6;0;750;1;25.71
1;17500;6;0;1500;1;24.1
1;17500;6;0;2500;1;19.85
1;17500;6;0;3500;1;19.83
1;17500;6;1;50;1;25.9
1;17500;6;1;250;1;25.46
1;17500;6;1;750;1;24.53
1;17500;6;1;1500;1;23.08
1;17500;6;1;2500;1;19.85
1;17500;6;1;3500;1;19.83
1;17500;10;0;50;1;25.88
1;17500;10;0;250;1;25.74
1;17500;10;0;750;1;25.01
1;17500;10;0;1500;1;23.75
1;17500;10;0;2500;1;21.43
1;17500;10;0;3500;1;19.74
1;17500;10;1;50;1;25.79
1;17500;10;1;250;1;24.68
1;17500;10;1;750;1;24.2
1;17500;10;1;1500;1;23.08
1;17500;10;1;2500;1;19.77
1;17500;10;1;3500;1;19.44
1;17500;14;0;50;1;25.76
1;17500;14;0;250;1;25.85
1;17500;14;0;750;1;25.06
1;17500;14;0;1500;1;23.86
1;17500;14;0;2500;1;21.64
1;17500;14;0;3500;1;17.28
1;17500;14;1;50;1;25.93
1;17500;14;1;250;1;25.5
1;17500;14;1;750;1;24.38
1;17500;14;1;1500;1;23.12
1;17500;14;1;2500;1;19.5
1;17500;14;1;3500;1;19.03
1;17500;20;0;50;1;24.79
1;17500;20;0;250;1;23.28
1;17500;20;0;750;1;22.22
1;17500;20;0;1500;1;17.97
1;17500;20;0;2500;1;16.05
1;17500;20;0;3500;1;15.62
1;17500;20;1;50;1;19.14
1;17500;20;1;250;1;17.07
1;17500;20;1;750;1;17.89
1;17500;20;1;1500;1;17.65
1;17500;20;1;2500;1;16.97
1;17500;20;1;3500;1;9.65
1;37500;3;0;50;1;3.0
1;37500;3;0;250;1;15.88
1;37500;3;0;750;1;12.56
1;37500;3;0;1500;1;10.24
1;37500;3;0;2500;1;11.46
1;37500;3;0;3500;1;11.96
1;37500;3;1;50;1;14.56
1;37500;3;1;250;1;14.05
1;37500;3;1;750;1;12.6
1;37500;3;1;1500;1;11.96
1;37500;3;1;2500;1;11.82
1;37500;3;1;3500;1;11.37
1;37500;6;0;50;1;12.9
1;37500;6;0;250;1;12.41
1;37500;6;0;750;1;12.75
1;37500;6;0;1500;1;12.33
1;37500;6;0;2500;1;11.6
1;37500;6;0;3500;1;11.07
1;37500;6;1;50;1;13.09
1;37500;6;1;250;1;12.95
1;37500;6;1;750;1;12.43
1;37500;6;1;1500;1;12.03
1;37500;6;1;2500;1;11.7
1;37500;6;1;3500;1;11.04
1;37500;10;0;50;1;12.92
1;37500;10;0;250;1;14.37
1;37500;10;0;750;1;12.7
1;37500;10;0;1500;1;12.11
1;37500;10;0;2500;1;11.7
1;37500;10;0;3500;1;11.43
1;37500;10;1;50;1;12.98
1;37500;10;1;250;1;13.07
1;37500;10;1;750;1;12.7
1;37500;10;1;1500;1;12.19
1;37500;10;1;2500;1;11.86
1;37500;10;1;3500;1;11.21
1;37500;14;0;50;1;12.88
1;37500;14;0;250;1;13.03
1;37500;14;0;750;1;12.64
1;37500;14;0;1500;1;11.92
1;37500;14;0;2500;1;11.74
1;37500;14;0;3500;1;11.96
1;37500;14;1;50;1;14.8
1;37500;14;1;250;1;12.54
1;37500;14;1;750;1;14.37
1;37500;14;1;1500;1;12.33
1;37500;14;1;2500;1;11.93
1;37500;14;1;3500;1;11.74
1;37500;20;0;50;1;12.76
1;37500;20;0;250;1;12.83
1;37500;20;0;750;1;15.13
1;37500;20;0;1500;1;12.7
1;37500;20;0;2500;1;12.12
1;37500;20;0;3500;1;11.56
1;37500;20;1;50;1;14.76
1;37500;20;1;250;1;14.65
1;37500;20;1;750;1;13.14
1;37500;20;1;1500;1;12.59
1;37500;20;1;2500;1;11.7
1;37500;20;1;3500;1;11.05
1;62500;3;0;50;1;3.32
1;62500;3;0;250;1;9.4
1;62500;3;0;750;1;9.05
1;62500;3;0;1500;1;8.64
1;62500;3;0;2500;1;8.19
1;62500;3;0;3500;1;8.57
1;62500;3;1;50;1;9.01
1;62500;3;1;250;1;8.9
1;62500;3;1;750;1;8.97
1;62500;3;1;1500;1;8.65
1;62500;3;1;2500;1;8.04
1;62500;3;1;3500;1;6.29
1;62500;6;0;50;1;9.05
1;62500;6;0;250;1;9.21
1;62500;6;0;750;1;9.14
1;62500;6;0;1500;1;8.86
1;62500;6;0;2500;1;8.06
1;62500;6;0;3500;1;8.43
1;62500;6;1;50;1;7.88
1;62500;6;1;250;1;8.83
1;62500;6;1;750;1;8.56
1;62500;6;1;1500;1;8.76
1;62500;6;1;2500;1;8.21
1;62500;6;1;3500;1;7.99
1;62500;10;0;50;1;6.03
1;62500;10;0;250;1;8.77
1;62500;10;0;750;1;8.48
1;62500;10;0;1500;1;8.22
1;62500;10;0;2500;1;8.05
1;62500;10;0;3500;1;8.68
1;62500;10;1;50;1;9.2
1;62500;10;1;250;1;9.2
1;62500;10;1;750;1;8.78
1;62500;10;1;1500;1;8.6
1;62500;10;1;2500;1;8.09
1;62500;10;1;3500;1;7.9
1;62500;14;0;50;1;8.85
1;62500;14;0;250;1;8.77
1;62500;14;0;750;1;8.75
1;62500;14;0;1500;1;8.73
1;62500;14;0;2500;1;8.26
1;62500;14;0;3500;1;8.12
1;62500;14;1;50;1;8.01
1;62500;14;1;250;1;8.9
1;62500;14;1;750;1;9.05
1;62500;14;1;1500;1;8.84
1;62500;14;1;2500;1;7.51
1;62500;14;1;3500;1;5.95
1;62500;20;0;50;1;9.12
1;62500;20;0;250;1;8.39
1;62500;20;0;750;1;8.98
1;62500;20;0;1500;1;9.17
1;62500;20;0;2500;1;8.45
1;62500;20;0;3500;1;8.52
1;62500;20;1;50;1;8.91
1;62500;20;1;250;1;8.71
1;62500;20;1;750;1;8.78
1;62500;20;1;1500;1;8.62
1;62500;20;1;2500;1;8.31
1;62500;20;1;3500;1;7.64
1;87500;3;0;50;1;2.6
1;87500;3;0;250;1;8.02
1;87500;3;0;750;1;6.3
1;87500;3;0;1500;1;6.0
1;87500;3;0;2500;1;5.67
1;87500;3;0;3500;1;6.03
1;87500;3;1;50;1;6.59
1;87500;3;1;250;1;6.4
1;87500;3;1;750;1;6.2
1;87500;3;1;1500;1;5.63
1;87500;3;1;2500;1;5.37
1;87500;3;1;3500;1;5.75
1;87500;6;0;50;1;6.23
1;87500;6;0;250;1;6.36
1;87500;6;0;750;1;6.24
1;87500;6;0;1500;1;5.7
1;87500;6;0;2500;1;5.96
1;87500;6;0;3500;1;5.71
1;87500;6;1;50;1;6.13
1;87500;6;1;250;1;6.51
1;87500;6;1;750;1;5.97
1;87500;6;1;1500;1;5.46
1;87500;6;1;2500;1;5.8
1;87500;6;1;3500;1;5.66
1;87500;10;0;50;1;6.26
1;87500;10;0;250;1;6.45
1;87500;10;0;750;1;6.34
1;87500;10;0;1500;1;6.0
1;87500;10;0;2500;1;5.84
1;87500;10;0;3500;1;5.7
1;87500;10;1;50;1;6.3
1;87500;10;1;250;1;6.42
1;87500;10;1;750;1;6.25
1;87500;10;1;1500;1;5.6
1;87500;10;1;2500;1;5.69
1;87500;10;1;3500;1;5.55
1;87500;14;0;50;1;5.47
1;87500;14;0;250;1;5.71
1;87500;14;0;750;1;5.24
1;87500;14;0;1500;1;5.6
1;87500;14;0;2500;1;5.51
1;87500;14;0;3500;1;5.07
1;87500;14;1;50;1;6.24
1;87500;14;1;250;1;5.75
1;87500;14;1;750;1;5.5
1;87500;14;1;1500;1;5.34
1;87500;14;1;2500;1;5.61
1;87500;14;1;3500;1;5.67
1;87500;20;0;50;1;6.06
1;87500;20;0;250;1;6.18
1;87500;20;0;750;1;5.81
1;87500;20;0;1500;1;6.01
1;87500;20;0;2500;1;5.81
1;87500;20;0;3500;1;5.62
1;87500;20;1;50;1;6.22
1;87500;20;1;250;1;5.87
1;87500;20;1;750;1;5.37
1;87500;20;1;1500;1;5.52
1;87500;20;1;2500;1;5.45
1;87500;20;1;3500;1;5.4
1;137500;3;0;50;1;3.59
1;137500;3;0;250;1;5.84
1;137500;3;0;750;1;5.48
1;137500;3;0;1500;1;5.3
1;137500;3;0;2500;1;5.35
1;137500;3;0;3500;1;5.15
1;137500;3;1;50;1;5.56
1;137500;3;1;250;1;5.42
1;137500;3;1;750;1;5.27
1;137500;3;1;1500;1;5.27
1;137500;3;1;2500;1;5.1
1;137500;3;1;3500;1;4.78
1;137500;6;0;50;1;5.3
1;137500;6;0;250;1;5.75
1;137500;6;0;750;1;5.64
1;137500;6;0;1500;1;5.53
1;137500;6;0;2500;1;5.35
1;137500;6;0;3500;1;4.86
1;137500;6;1;50;1;5.5
1;137500;6;1;250;1;5.58
1;137500;6;1;750;1;5.56
1;137500;6;1;1500;1;5.4
1;137500;6;1;2500;1;5.12
1;137500;6;1;3500;1;4.97
1;137500;10;0;50;1;5.59
1;137500;10;0;250;1;5.59
1;137500;10;0;750;1;5.63
1;137500;10;0;1500;1;5.14
1;137500;10;0;2500;1;5.36
1;137500;10;0;3500;1;5.15
1;137500;10;1;50;1;5.51
1;137500;10;1;250;1;5.7
1;137500;10;1;750;1;5.21
1;137500;10;1;1500;1;5.26
1;137500;10;1;2500;1;5.19
1;137500;10;1;3500;1;5.06
1;137500;14;0;50;1;5.63
1;137500;14;0;250;1;5.32
1;137500;14;0;750;1;5.45
1;137500;14;0;1500;1;5.51
1;137500;14;0;2500;1;5.41
1;137500;14;0;3500;1;4.99
1;137500;14;1;50;1;5.62
1;137500;14;1;250;1;5.02
1;137500;14;1;750;1;5.49
1;137500;14;1;1500;1;5.48
1;137500;14;1;2500;1;5.16
1;137500;14;1;3500;1;5.29
1;137500;20;0;50;1;5.42
1;137500;20;0;250;1;5.7
1;137500;20;0;750;1;5.34
1;137500;20;0;1500;1;4.83
1;137500;20;0;2500;1;5.05
1;137500;20;0;3500;1;5.23
1;137500;20;1;50;1;5.46
1;137500;20;1;250;1;5.55
1;137500;20;1;750;1;4.92
1;137500;20;1;1500;1;4.94
1;137500;20;1;2500;1;5.18
1;137500;20;1;3500;1;5.07
1;212500;3;0;50;1;5.78
1;212500;3;0;250;1;5.68
1;212500;3;0;750;1;5.53
1;212500;3;0;1500;1;5.44
1;212500;3;0;2500;1;5.29
1;212500;3;0;3500;1;5.06
1;212500;3;1;50;1;5.27
1;212500;3;1;250;1;5.6
1;212500;3;1;750;1;5.41
1;212500;3;1;1500;1;5.23
1;212500;3;1;2500;1;4.89
1;212500;3;1;3500;1;5.03
1;212500;6;0;50;1;4.81
1;212500;6;0;250;1;5.46
1;212500;6;0;750;1;5.3
1;212500;6;0;1500;1;5.57
1;212500;6;0;2500;1;5.34
1;212500;6;0;3500;1;5.33
1;212500;6;1;50;1;5.61
1;212500;6;1;250;1;5.63
1;212500;6;1;750;1;5.27
1;212500;6;1;1500;1;4.8
1;212500;6;1;2500;1;4.9
1;212500;6;1;3500;1;5.31
1;212500;10;0;50;1;5.38
1;212500;10;0;250;1;5.66
1;212500;10;0;750;1;5.34
1;212500;10;0;1500;1;5.36
1;212500;10;0;2500;1;4.95
1;212500;10;0;3500;1;5.09
1;212500;10;1;50;1;5.54
1;212500;10;1;250;1;5.41
1;212500;10;1;750;1;5.32
1;212500;10;1;1500;1;5.26
1;212500;10;1;2500;1;4.46
1;212500;10;1;3500;1;4.4
1;212500;14;0;50;1;4.85
1;212500;14;0;250;1;5.47
1;212500;14;0;750;1;5.28
1;212500;14;0;1500;1;5.46
1;212500;14;0;2500;1;4.95
1;212500;14;0;3500;1;4.76
1;212500;14;1;50;1;5.57
1;212500;14;1;250;1;5.55
1;212500;14;1;750;1;5.65
1;212500;14;1;1500;1;5.1
1;212500;14;1;2500;1;5.12
1;212500;14;1;3500;1;4.55
1;212500;20;0;50;1;5.35
1;212500;20;0;250;1;5.51
1;212500;20;0;750;1;5.54
1;212500;20;0;1500;1;5.04
1;212500;20;0;2500;1;5.64
1;212500;20;0;3500;1;5.11
1;212500;20;1;50;1;5.29
1;212500;20;1;250;1;5.41
1;212500;20;1;750;1;4.98
1;212500;20;1;1500;1;5.36
1;212500;20;1;2500;1;5.19
1;212500;20;1;3500;1;5.21
1;300000;3;0;50;1;5.46
1;300000;3;0;250;1;5.72
1;300000;3;0;750;1;5.47
1;300000;3;0;1500;1;4.97
1;300000;3;0;2500;1;4.62
1;300000;3;0;3500;1;4.87
1;300000;3;1;50;1;5.46
1;300000;3;1;250;1;5.61
1;300000;3;1;750;1;5.58
1;300000;3;1;1500;1;4.78
1;300000;3;1;2500;1;4.64
1;300000;3;1;3500;1;5.23
1;300000;6;0;50;1;5.62
1;300000;6;0;250;1;5.9
1;300000;6;0;750;1;5.78
1;300000;6;0;1500;1;5.43
1;300000;6;0;2500;1;5.55
1;300000;6;0;3500;1;5.33
1;300000;6;1;50;1;5.29
1;300000;6;1;250;1;5.52
1;300000;6;1;750;1;5.2
1;300000;6;1;1500;1;4.94
1;300000;6;1;2500;1;4.96
1;300000;6;1;3500;1;4.58
1;300000;10;0;50;1;5.0
1;300000;10;0;250;1;5.5
1;300000;10;0;750;1;5.38
1;300000;10;0;1500;1;4.86
1;300000;10;0;2500;1;4.58
1;300000;10;0;3500;1;5.05
1;300000;10;1;50;1;5.67
1;300000;10;1;250;1;5.73
1;300000;10;1;750;1;5.39
1;300000;10;1;1500;1;5.16
1;300000;10;1;2500;1;5.26
1;300000;10;1;3500;1;4.94
1;300000;14;0;50;1;5.33
1;300000;14;0;250;1;5.57
1;300000;14;0;750;1;5.48
1;300000;14;0;1500;1;4.55
1;300000;14;0;2500;1;4.92
1;300000;14;0;3500;1;5.16
1;300000;14;1;50;1;5.31
1;300000;14;1;250;1;5.83
1;300000;14;1;750;1;5.62
1;300000;14;1;1500;1;5.18
1;300000;14;1;2500;1;5.16
1;300000;14;1;3500;1;5.14
1;300000;20;0;50;1;5.4
1;300000;20;0;250;1;5.37
1;300000;20;0;750;1;5.44
1;300000;20;0;1500;1;5.33
1;300000;20;0;2500;1;5.22
1;300000;20;0;3500;1;5.33
1;300000;20;1;50;1;5.45
1;300000;20;1;250;1;4.4
1;300000;20;1;750;1;4.92
1;300000;20;1;1500;1;4.93
1;300000;20;1;2500;1;4.73
1;300000;20;1;3500;1;5.04
2;50;3;0;50;0;0.82
2;50;3;0;250;0;126.07
2;50;3;0;750;0;90.93
2;50;3;0;1500;0;65.79
2;50;3;0;2500;0;48.95
2;50;3;0;3500;0;41.8
2;50;3;1;50;0;116.43
2;50;3;1;250;0;122.71
2;50;3;1;750;0;92.0
2;50;3;1;1500;0;65.95
2;50;3;1;2500;0;45.89
2;50;3;1;3500;0;38.99
2;50;6;0;50;0;138.59
2;50;6;0;250;0;128.57
2;50;6;0;750;0;91.22
2;50;6;0;1500;0;64.34
2;50;6;0;2500;0;44.48
2;50;6;0;3500;0;39.28
2;50;6;1;50;0;129.81
2;50;6;1;250;0;119.85
2;50;6;1;750;0;89.73
2;50;6;1;1500;0;63.4
2;50;6;1;2500;0;44.37
2;50;6;1;3500;0;38.94
2;50;10;0;50;0;136.12
2;50;10;0;250;0;128.89
2;50;10;0;750;0;93.13
2;50;10;0;1500;0;64.77
2;50;10;0;2500;0;45.3
2;50;10;0;3500;0;39.48
2;50;10;1;50;0;129.5
2;50;10;1;250;0;121.92
2;50;10;1;750;0;90.19
2;50;10;1;1500;0;62.74
2;50;10;1;2500;0;44.94
2;50;10;1;3500;0;38.52
2;50;14;0;50;0;133.18
2;50;14;0;250;0;123.84
2;50;14;0;750;0;91.4
2;50;14;0;1500;0;62.98
2;50;14;0;2500;0;44.54
2;50;14;0;3500;0;39.14
2;50;14;1;50;0;124.17
2;50;14;1;250;0;117.54
2;50;14;1;750;0;88.96
2;50;14;1;1500;0;62.4
2;50;14;1;2500;0;44.2
2;50;14;1;3500;0;38.86
2;50;20;0;50;0;129.24
2;50;20;0;250;0;124.63
2;50;20;0;750;0;89.0
2;50;20;0;1500;0;63.09
2;50;20;0;2500;0;44.12
2;50;20;0;3500;0;39.43
2;50;20;1;50;0;128.87
2;50;20;1;250;0;121.57
2;50;20;1;750;0;88.74
2;50;20;1;1500;0;62.44
2;50;20;1;2500;0;43.93
2;50;20;1;3500;0;38.58
2;300;3;0;50;0;93.21
2;300;3;0;250;0;122.5
2;300;3;0;750;0;88.26
2;300;3;0;1500;0;61.88
2;300;3;0;2500;0;44.4
2;300;3;0;3500;0;38.21
2;300;3;1;50;0;118.7
2;300;3;1;250;0;106.53
2;300;3;1;750;0;85.28
2;300;3;1;1500;0;61.48
2;300;3;1;2500;0;43.81
2;300;3;1;3500;0;37.89
2;300;6;0;50;0;111.14
2;300;6;0;250;0;105.99
2;300;6;0;750;0;81.91
2;300;6;0;1500;0;63.16
2;300;6;0;2500;0;46.63
2;300;6;0;3500;0;39.46
2;300;6;1;50;0;119.8
2;300;6;1;250;0;112.48
2;300;6;1;750;0;75.5
2;300;6;1;1500;0;55.12
2;300;6;1;2500;0;42.12
2;300;6;1;3500;0;38.43
2;300;10;0;50;0;118.47
2;300;10;0;250;0;113.09
2;300;10;0;750;0;84.97
2;300;10;0;1500;0;59.47
2;300;10;0;2500;0;44.87
2;300;10;0;3500;0;41.5
2;300;10;1;50;0;126.5
2;300;10;1;250;0;118.38
2;300;10;1;750;0;85.41
2;300;10;1;1500;0;61.63
2;300;10;1;2500;0;43.11
2;300;10;1;3500;0;38.01
2;300;14;0;50;0;124.61
2;300;14;0;250;0;117.57
2;300;14;0;750;0;85.5
2;300;14;0;1500;0;52.61
2;300;14;0;2500;0;38.47
2;300;14;0;3500;0;36.61
2;300;14;1;50;0;112.81
2;300;14;1;250;0;111.55
2;300;14;1;750;0;85.25
2;300;14;1;1500;0;64.59
2;300;14;1;2500;0;44.98
2;300;14;1;3500;0;39.13
2;300;20;0;50;0;137.27
2;300;20;0;250;0;125.8
2;300;20;0;750;0;90.78
2;300;20;0;1500;0;63.3
2;300;20;0;2500;0;44.33
2;300;20;0;3500;0;38.29
2;300;20;1;50;0;119.57
2;300;20;1;250;0;116.39
2;300;20;1;750;0;86.11
2;300;20;1;1500;0;59.84
2;300;20;1;2500;0;44.0
2;300;20;1;3500;0;38.01
2;750;3;0;50;0;83.52
2;750;3;0;250;0;97.25
2;750;3;0;750;0;84.05
2;750;3;0;1500;0;59.4
2;750;3;0;2500;0;43.49
2;750;3;0;3500;0;37.21
2;750;3;1;50;0;99.19
2;750;3;1;250;0;98.42
2;750;3;1;750;0;77.7
2;750;3;1;1500;0;57.72
2;750;3;1;2500;0;42.65
2;750;3;1;3500;0;36.78
2;750;6;0;50;0;103.85
2;750;6;0;250;0;106.24
2;750;6;0;750;0;82.28
2;750;6;0;1500;0;59.15
2;750;6;0;2500;0;43.66
2;750;6;0;3500;0;38.24
2;750;6;1;50;0;109.75
2;750;6;1;250;0;86.26
2;750;6;1;750;0;45.53
2;750;6;1;1500;0;48.81
2;750;6;1;2500;0;34.76
2;750;6;1;3500;0;33.28
2;750;10;0;50;0;121.99
2;750;10;0;250;0;122.74
2;750;10;0;750;0;86.35
2;750;10;0;1500;0;63.36
2;750;10;0;2500;0;45.21
2;750;10;0;3500;0;39.31
2;750;10;1;50;0;111.6
2;750;10;1;250;0;109.53
2;750;10;1;750;0;82.01
2;750;10;1;1500;0;61.75
2;750;10;1;2500;0;38.5
2;750;10;1;3500;0;35.84
2;750;14;0;50;0;111.45
2;750;14;0;250;0;122.16
2;750;14;0;750;0;91.13
2;750;14;0;1500;0;64.26
2;750;14;0;2500;0;39.46
2;750;14;0;3500;0;37.64
2;750;14;1;50;0;111.41
2;750;14;1;250;0;113.11
2;750;14;1;750;0;85.6
2;750;14;1;1500;0;62.41
2;750;14;1;2500;0;43.95
2;750;14;1;3500;0;37.14
2;750;20;0;50;0;104.19
2;750;20;0;250;0;104.89
2;750;20;0;750;0;88.01
2;750;20;0;1500;0;61.92
2;750;20;0;2500;0;43.49
2;750;20;0;3500;0;37.84
2;750;20;1;50;0;90.94
2;750;20;1;250;0;96.64
2;750;20;1;750;0;76.42
2;750;20;1;1500;0;59.55
2;750;20;1;2500;0;45.37
2;750;20;1;3500;0;39.93
2;3000;3;0;50;0;44.28
2;3000;3;0;250;0;71.53
2;3000;3;0;750;0;68.59
2;3000;3;0;1500;0;52.03
2;3000;3;0;2500;0;37.94
2;3000;3;0;3500;0;35.44
2;3000;3;1;50;0;69.42
2;3000;3;1;250;0;63.45
2;3000;3;1;750;0;57.81
2;3000;3;1;1500;0;50.62
2;3000;3;1;2500;0;37.2
2;3000;3;1;3500;0;33.3
2;3000;6;0;50;0;72.04
2;3000;6;0;250;0;70.93
2;3000;6;0;750;0;62.96
2;3000;6;0;1500;0;50.47
2;3000;6;0;2500;0;37.39
2;3000;6;0;3500;0;33.26
2;3000;6;1;50;0;66.65
2;3000;6;1;250;0;69.19
2;3000;6;1;750;0;62.14
2;3000;6;1;1500;0;49.05
2;3000;6;1;2500;0;36.09
2;3000;6;1;3500;0;31.99
2;3000;10;0;50;0;69.78
2;3000;10;0;250;0;71.03
2;3000;10;0;750;0;62.48
2;3000;10;0;1500;0;49.94
2;3000;10;0;2500;0;37.67
2;3000;10;0;3500;0;33.0
2;3000;10;1;50;0;69.68
2;3000;10;1;250;0;69.52
2;3000;10;1;750;0;59.06
2;3000;10;1;1500;0;48.87
2;3000;10;1;2500;0;36.43
2;3000;10;1;3500;0;32.79
2;3000;14;0;50;0;70.82
2;3000;14;0;250;0;71.13
2;3000;14;0;750;0;63.5
2;3000;14;0;1500;0;50.33
2;3000;14;0;2500;0;37.21
2;3000;14;0;3500;0;32.64
2;3000;14;1;50;0;69.0
2;3000;14;1;250;0;68.71
2;3000;14;1;750;0;61.64
2;3000;14;1;1500;0;48.45
2;3000;14;1;2500;0;35.27
2;3000;14;1;3500;0;32.24
2;3000;20;0;50;0;69.58
2;3000;20;0;250;0;70.52
2;3000;20;0;750;0;62.98
2;3000;20;0;1500;0;49.53
2;3000;20;0;2500;0;37.13
2;3000;20;0;3500;0;32.74
2;3000;20;1;50;0;65.41
2;3000;20;1;250;0;68.87
2;3000;20;1;750;0;59.41
2;3000;20;1;1500;0;48.41
2;3000;20;1;2500;0;36.93
2;3000;20;1;3500;0;32.39
2;7500;3;0;50;0;24.11
2;7500;3;0;250;0;41.78
2;7500;3;0;750;0;37.84
2;7500;3;0;1500;0;32.91
2;7500;3;0;2500;0;30.03
2;7500;3;0;3500;0;28.75
2;7500;3;1;50;0;39.17
2;7500;3;1;250;0;38.99
2;7500;3;1;750;0;36.37
2;7500;3;1;1500;0;31.97
2;7500;3;1;2500;0;28.22
2;7500;3;1;3500;0;25.5
2;7500;6;0;50;0;38.17
2;7500;6;0;250;0;39.13
2;7500;6;0;750;0;37.6
2;7500;6;0;1500;0;33.07
2;7500;6;0;2500;0;29.05
2;7500;6;0;3500;0;25.99
2;7500;6;1;50;0;38.76
2;7500;6;1;250;0;37.62
2;7500;6;1;750;0;36.38
2;7500;6;1;1500;0;31.88
2;7500;6;1;2500;0;26.38
2;7500;6;1;3500;0;18.98
2;7500;10;0;50;0;38.74
2;7500;10;0;250;0;37.78
2;7500;10;0;750;0;37.23
2;7500;10;0;1500;0;32.93
2;7500;10;0;2500;0;29.77
2;7500;10;0;3500;0;26.57
2;7500;10;1;50;0;37.99
2;7500;10;1;250;0;38.15
2;7500;10;1;750;0;35.78
2;7500;10;1;1500;0;31.68
2;7500;10;1;2500;0;28.97
2;7500;10;1;3500;0;25.61
2;7500;14;0;50;0;38.76
2;7500;14;0;250;0;38.47
2;7500;14;0;750;0;37.2
2;7500;14;0;1500;0;32.9
2;7500;14;0;2500;0;29.49
2;7500;14;0;3500;0;25.46
2;7500;14;1;50;0;38.17
2;7500;14;1;250;0;37.75
2;7500;14;1;750;0;36.14
2;7500;14;1;1500;0;31.14
2;7500;14;1;2500;0;28.67
2;7500;14;1;3500;0;26.01
2;7500;20;0;50;0;38.67
2;7500;20;0;250;0;37.94
2;7500;20;0;750;0;37.3
2;7500;20;0;1500;0;31.79
2;7500;20;0;2500;0;28.89
2;7500;20;0;3500;0;26.06
2;7500;20;1;50;0;37.9
2;7500;20;1;250;0;38.37
2;7500;20;1;750;0;36.37
2;7500;20;1;1500;0;32.23
2;7500;20;1;2500;0;28.83
2;7500;20;1;3500;0;25.9
2;17500;3;0;50;0;5.9
2;17500;3;0;250;0;23.07
2;17500;3;0;750;0;19.56
2;17500;3;0;1500;0;19.08
2;17500;3;0;2500;0;17.01
2;17500;3;0;3500;0;16.36
2;17500;3;1;50;0;19.58
2;17500;3;1;250;0;19.33
2;17500;3;1;750;0;18.84
2;17500;3;1;1500;0;18.26
2;17500;3;1;2500;0;17.36
2;17500;3;1;3500;0;16.49
2;17500;6;0;50;0;19.77
2;17500;6;0;250;0;19.87
2;17500;6;0;750;0;19.76
2;17500;6;0;1500;0;18.51
2;17500;6;0;2500;0;16.89
2;17500;6;0;3500;0;16.03
2;17500;6;1;50;0;21.27
2;17500;6;1;250;0;19.51
2;17500;6;1;750;0;19.1
2;17500;6;1;1500;0;18.23
2;17500;6;1;2500;0;16.56
2;17500;6;1;3500;0;16.33
2;17500;10;0;50;0;19.61
2;17500;10;0;250;0;19.16
2;17500;10;0;750;0;19.29
2;17500;10;0;1500;0;18.65
2;17500;10;0;2500;0;16.93
2;17500;10;0;3500;0;16.69
2;17500;10;1;50;0;18.79
2;17500;10;1;250;0;19.57
2;17500;10;1;750;0;18.84
2;17500;10;1;1500;0;17.79
2;17500;10;1;2500;0;16.73
2;17500;10;1;3500;0;16.36
2;17500;14;0;50;0;19.05
2;17500;14;0;250;0;19.65
2;17500;14;0;750;0;18.99
2;17500;14;0;1500;0;18.08
2;17500;14;0;2500;0;17.42
2;17500;14;0;3500;0;17.17
2;17500;14;1;50;0;19.29
2;17500;14;1;250;0;19.17
2;17500;14;1;750;0;19.05
2;17500;14;1;1500;0;17.97
2;17500;14;1;2500;0;16.23
2;17500;14;1;3500;0;15.96
2;17500;20;0;50;0;19.86
2;17500;20;0;250;0;19.49
2;17500;20;0;750;0;19.26
2;17500;20;0;1500;0;18.09
2;17500;20;0;2500;0;16.76
2;17500;20;0;3500;0;16.72
2;17500;20;1;50;0;18.93
2;17500;20;1;250;0;19.19
2;17500;20;1;750;0;18.47
2;17500;20;1;1500;0;18.03
2;17500;20;1;2500;0;16.72
2;17500;20;1;3500;0;16.34
2;37500;3;0;50;0;3.72
2;37500;3;0;250;0;10.68
2;37500;3;0;750;0;6.82
2;37500;3;0;1500;0;10.49
2;37500;3;0;2500;0;9.45
2;37500;3;0;3500;0;9.11
2;37500;3;1;50;0;10.54
2;37500;3;1;250;0;10.63
2;37500;3;1;750;0;10.49
2;37500;3;1;1500;0;9.95
2;37500;3;1;2500;0;9.6
2;37500;3;1;3500;0;9.15
2;37500;6;0;50;0;10.62
2;37500;6;0;250;0;10.2
2;37500;6;0;750;0;10.28
2;37500;6;0;1500;0;9.75
2;37500;6;0;2500;0;9.01
2;37500;6;0;3500;0;9.54
2;37500;6;1;50;0;10.46
